time,submitted,remote,running,completed
3217.40095687,42,284,416,0
3222.51164293,42,284,416,0
3227.61138082,42,284,416,0
3232.72520685,42,284,416,0
3237.834131,42,284,416,0
3242.93538094,42,284,416,0
3248.04375482,42,284,416,0
3253.17526197,42,284,416,0
3258.27238488,42,284,416,0
3263.3817029,42,284,416,0
3268.49225688,42,284,416,0
3273.59038591,42,284,416,0
3278.70063496,42,284,416,0
3283.81481886,42,284,416,0
3288.91138101,42,284,416,0
3294.01995397,42,284,415,1
3299.12922382,42,284,415,0
3304.22738504,41,285,413,2
3309.33819199,41,285,409,4
3314.45875096,39,287,403,6
3319.57038283,35,291,403,0
3324.67499804,29,297,403,0
3329.78519201,29,295,405,0
3334.91771102,29,285,415,0
3340.05155087,29,271,429,0
3345.16738081,29,271,429,0
3350.27792501,29,271,429,0
3355.37538195,29,271,429,0
3360.49569297,29,271,429,0
3365.60648894,29,271,429,0
3370.70638585,29,271,429,0
3375.80578804,29,271,429,0
3380.95275998,29,271,429,0
3386.05894685,29,271,429,0
3391.15662384,29,271,429,0
3396.26763701,29,271,429,0
3401.37814093,29,271,429,0
3406.47637892,29,271,429,0
3411.59140992,29,271,429,0
3416.7019639,29,271,429,0
3421.843436,29,271,429,0
3426.9546299,29,271,429,0
3432.07662892,29,271,429,0
3437.18499684,29,250,450,0
3442.28038383,29,250,450,0
3447.41133595,29,249,451,0
3453.48138094,29,241,446,7
3458.6066649,23,247,446,0
3463.70738101,16,254,446,0
3468.81762791,16,254,446,0
3473.99406791,16,254,446,0
3479.08837891,16,254,446,0
3484.2001729,16,254,446,0
3489.30683184,16,254,446,0
3494.41405082,16,254,446,0
3499.50937986,16,254,446,0
3504.62509084,16,254,446,0
3509.73280883,16,254,446,0
3514.84555197,16,254,446,0
3519.95516181,16,254,446,0
3525.0638659,16,254,446,0
3530.17243695,16,254,446,0
3535.27038288,16,254,446,0
3540.37663603,16,254,446,0
3545.48656583,16,254,446,0
3550.59613585,16,254,446,0
3555.697474,16,254,446,0
3560.80269289,16,254,446,0
3565.91152191,16,254,446,0
3571.01619387,16,254,446,0
3576.11537886,16,254,446,0
3581.22393298,16,248,452,0
3586.36367083,16,248,452,0
3591.46538401,16,221,475,4
3596.61270785,16,210,483,3
3601.75178289,12,214,483,0
3606.86808801,9,217,483,0
3611.96538091,9,217,483,0
3617.08430481,9,217,483,0
3622.191643,9,217,483,0
3627.30059695,9,217,483,0
3632.39438796,9,217,483,0
3637.50128603,9,217,483,0
3642.610147,9,217,483,0
3647.71075797,9,217,483,0
3652.80637789,9,217,483,0
3657.91562986,9,217,483,0
3663.02369094,9,217,483,0
3668.13010883,9,217,483,0
3673.22638202,9,217,483,0
3678.33536792,9,217,483,0
3683.44124389,9,217,483,0
3688.54947782,9,217,483,0
3693.64338303,9,217,483,0
3698.75071788,9,217,483,0
3703.85857987,9,217,483,0
3708.98227501,9,217,483,0
3714.08213282,9,217,483,0
3719.18722796,9,217,483,0
3724.29262781,9,217,483,0
3729.49128485,9,212,488,0
3734.58238292,9,209,477,14
3739.69063187,9,209,470,7
3744.81338382,0,218,470,0
3749.92213082,0,218,470,0
3755.02355385,0,218,470,0
3760.13822794,0,218,470,0
3765.25363088,0,218,470,0
3770.44393492,0,218,470,0
3775.54570484,0,218,470,0
3780.65134382,0,218,470,0
3785.7529819,0,218,470,0
3790.86035895,0,218,470,0
3795.96752095,0,218,470,0
3801.05538201,0,218,470,0
3806.16353583,0,218,470,0
3811.26792097,0,218,470,0
3816.37818599,0,218,470,0
3821.46838093,0,218,470,0
3826.57414198,0,218,470,0
3831.70422602,0,218,470,0
3836.80976295,0,218,470,0
3841.91308403,0,218,470,0
3847.00338101,0,218,470,0
3852.10742688,0,218,470,0
3857.21216083,0,218,470,0
3862.31567287,0,208,480,0
3867.40738702,0,208,480,0
3872.51287794,0,195,493,0
3877.61741495,0,174,504,10
3882.71962786,0,157,488,33
3887.85812593,0,144,486,15
3892.95859003,0,140,489,1
3898.05363798,0,140,489,0
3903.15144587,0,140,489,0
3908.258744,0,140,489,0
3913.35965395,0,140,489,0
3918.46079588,0,140,489,0
3923.59336305,0,140,489,0
3928.69035888,0,140,489,0
3933.79263997,0,140,489,0
3938.969836,0,140,489,0
3944.06444097,0,140,489,0
3949.16263294,0,140,489,0
3954.2642529,0,140,489,0
3959.36599588,0,140,489,0
3964.4700489,0,140,489,0
3969.56769681,0,140,489,0
3974.66692591,0,140,489,0
3979.76646495,0,140,489,0
3984.8646369,0,140,489,0
3989.96243,0,140,489,0
3995.06151485,0,140,489,0
4000.15701294,0,140,489,0
4005.24437904,0,140,489,0
4010.34263086,0,135,494,0
4015.511379,0,135,494,0
4020.62263203,0,126,487,16
4025.73060894,0,84,504,25
4030.85316801,0,76,502,10
4035.95190001,0,76,502,0
4041.04332089,0,76,502,0
4046.13587785,0,76,502,0
4051.22695804,0,76,502,0
4056.320544,0,76,502,0
4061.41286397,0,76,502,0
4066.49338293,0,76,502,0
4071.58855486,0,76,502,0
4076.67791796,0,76,502,0
4081.76963902,0,76,502,0
4086.86817288,0,76,502,0
4091.95967197,0,76,502,0
4097.03740096,0,76,502,0
4102.13736796,0,76,502,0
4107.241359,0,76,502,0
4112.33548999,0,76,502,0
4117.42920303,0,76,502,0
4122.52161694,0,76,502,0
4127.61899304,0,76,502,0
4132.70338392,0,76,502,0
4137.79479289,0,74,504,0
4142.88764095,0,65,510,3
4148.02260804,0,44,518,13
4154.33303094,0,29,519,14
4159.45324993,0,29,517,2
4164.53360796,0,29,517,0
4169.62560797,0,29,517,0
4174.716609,0,29,517,0
4179.85637903,0,29,517,0
4184.94300699,0,29,517,0
4190.02862597,0,29,517,0
4195.11853004,0,29,517,0
4200.19838595,0,29,517,0
4205.28463101,0,29,517,0
4210.37636185,0,29,517,0
4215.465096,0,29,517,0
4220.5522089,0,29,517,0
4225.64064288,0,29,517,0
4230.73435187,0,29,517,0
4235.82410789,0,29,517,0
4240.91206598,0,29,517,0
4245.99835896,0,29,517,0
4251.08665895,0,29,517,0
4256.1933589,0,29,517,0
4261.28063297,0,26,520,0
4266.37210989,0,19,522,5
4271.45663095,0,4,531,6
4276.55447984,0,1,530,4
4281.63859582,0,0,527,4
4286.72559881,0,0,527,0
4291.81206083,0,0,527,0
4296.89238,0,0,527,0
4301.9795959,0,0,527,0
4307.06341982,0,0,527,0
4312.14038396,0,0,527,0
4317.22840405,0,0,527,0
4322.31463099,0,0,527,0
4327.40337992,0,0,527,0
4332.49013782,0,0,527,0
4337.57337904,0,0,527,0
4343.24439192,0,0,527,0
4348.32037997,0,0,527,0
4353.40569186,0,0,527,0
4358.51181483,0,0,527,0
4363.59857583,0,0,527,0
4368.68263602,0,0,527,0
4373.83805799,0,0,527,0
4378.92663693,0,0,525,2
4384.02716804,0,0,517,8
4389.10637689,0,0,505,12
4394.18315983,0,0,505,0
4399.25664282,0,0,505,0
4404.33887196,0,0,505,0
4409.42348099,0,0,505,0
4414.50646186,0,0,505,0
4419.58952785,0,0,505,0
4424.67591596,0,0,505,0
4429.75785685,0,0,505,0
4434.84035993,0,0,505,0
4439.92563701,0,0,505,0
4445.01170897,0,0,505,0
4450.10555482,0,0,505,0
4455.19112897,0,0,505,0
4460.27264094,0,0,505,0
4465.35651493,0,0,505,0
4470.44163084,0,0,505,0
4475.53259683,0,0,505,0
4480.616359,0,0,505,0
4485.69865894,0,0,504,1
4490.78176999,0,0,503,1
4495.86363482,0,0,490,13
4500.97304893,0,0,484,6
4506.05239987,0,0,484,0
4511.13359284,0,0,484,0
4516.21652889,0,0,484,0
4521.29691601,0,0,484,0
4526.37774897,0,0,484,0
4531.47663093,0,0,484,0
4536.56187797,0,0,484,0
4541.64299989,0,0,484,0
4546.723773,0,0,484,0
4551.79660988,0,0,484,0
4556.88279986,0,0,484,0
4561.96354699,0,0,484,0
4567.04232097,0,0,484,0
4572.12434196,0,0,484,0
4577.20859098,0,0,484,0
4582.28893399,0,0,484,0
4587.36967087,0,0,484,0
4592.44238591,0,0,483,1
4597.52304292,0,0,482,1
4602.63945699,0,0,472,10
4609.06466699,0,0,462,10
4614.14672399,0,0,462,0
4619.22962403,0,0,462,0
4624.3143599,0,0,462,0
4629.40663004,0,0,462,0
4634.491853,0,0,462,0
4639.57138491,0,0,462,0
4644.69935799,0,0,462,0
4649.82262683,0,0,462,0
4654.90735888,0,0,462,0
4659.98635888,0,0,462,0
4665.07935882,0,0,462,0
4670.16345882,0,0,462,0
4675.24236298,0,0,462,0
4680.32132483,0,0,462,0
4685.40239501,0,0,462,0
4690.47563195,0,0,462,0
4695.62937188,0,0,459,3
4700.75986004,0,0,459,3
4707.48800397,0,0,447,0
4712.56394482,0,0,447,0
4717.64164996,0,0,447,0
4722.71811295,0,0,447,0
4727.79495192,0,0,447,0
4732.87219691,0,0,447,0
4737.94138288,0,0,447,0
4743.01647496,0,0,447,0
4748.09480286,0,0,447,0
4753.17757583,0,0,447,0
4758.25405288,0,0,447,0
4763.33117485,0,0,447,0
4768.40783691,0,0,447,0
4773.48409104,0,0,447,0
4778.56163001,0,0,447,0
4783.63138294,0,0,447,0
4788.70763302,0,0,446,1
4793.82262802,0,0,441,5
4798.91661,0,0,416,25
4804.00354886,0,0,409,7
4809.07813001,0,0,409,0
4814.15241289,0,0,409,0
4819.21746898,0,0,409,0
4824.28362989,0,0,409,0
4829.34949994,0,0,409,0
4834.41338587,0,0,409,0
4839.48605585,0,0,409,0
