time,submitted,remote,running,completed
1691.82439899,767,0,233,0
1696.93797684,767,0,233,0
1702.04838204,767,0,233,0
1707.16033697,767,0,233,0
1712.27290797,767,0,233,0
1717.38436794,767,0,233,0
1722.49715495,767,0,233,0
1727.60539293,767,0,233,0
1732.71865392,767,0,233,0
1737.84675002,767,0,233,0
1742.97825384,767,0,233,0
1748.12306285,767,0,233,0
1753.22925401,758,0,242,0
1758.34273791,758,0,242,0
1763.45297503,758,0,242,0
1768.56519294,758,0,242,0
1773.68617892,758,0,242,0
1778.79900098,758,0,242,0
1784.01415682,747,0,253,0
1789.14371586,747,0,253,0
1794.36503887,747,0,253,0
1799.48562503,747,0,253,0
1804.59987783,747,0,253,0
1809.70840096,747,0,253,0
1814.81968594,747,0,253,0
1819.9347229,747,0,253,0
1825.04556298,747,0,253,0
1830.15790105,747,0,253,0
1835.66203284,747,0,253,0
1840.78822303,747,0,253,0
1845.89927197,747,0,253,0
1851.01817703,747,0,253,0
1856.1301949,747,0,253,0
1861.2438879,728,0,272,0
1866.38106203,728,0,272,0
1871.49205494,728,0,272,0
1876.60304284,728,0,272,0
1881.73213291,727,0,273,0
1886.88747191,727,0,273,0
1891.99889302,727,0,273,0
1897.11282992,727,0,273,0
1902.22363186,727,0,273,0
1907.33800197,727,0,273,0
1912.48307705,727,0,273,0
1917.59488392,727,0,254,0
1922.70212889,727,0,254,0
1927.84092093,727,0,254,0
1932.94737482,727,0,254,0
1938.05616999,727,0,254,0
1943.18262982,708,0,273,0
1948.28219604,708,0,273,0
1953.39177799,708,0,273,0
1958.51354384,708,0,273,0
1963.61870384,708,0,273,0
1968.72549486,708,0,273,0
1973.84015489,703,0,278,0
1978.94876099,703,0,278,0
1984.06102586,703,0,278,0
1989.20422387,703,0,278,0
1994.31169701,703,0,261,0
1999.43071795,703,0,259,0
2004.56346297,703,0,259,0
2009.67294598,703,0,259,0
2014.78085804,703,0,259,0
2019.89368796,703,0,259,0
2025.00141692,703,0,259,0
2030.11040902,703,0,259,0
2035.22472501,670,0,292,0
2040.35519004,670,0,291,0
2045.46418786,670,0,291,0
2050.57631493,670,0,291,0
2055.68518591,670,0,291,0
2060.80917692,670,0,291,0
2065.91700101,670,0,291,0
2071.04302502,668,0,293,0
2076.15314794,668,0,293,0
2081.26390004,668,0,293,0
2086.37377095,668,0,293,0
2091.49439597,668,0,293,0
2096.64760184,668,0,293,0
2101.75360203,668,0,274,0
2106.86472988,668,0,274,0
2111.99602985,668,0,274,0
2117.10607886,668,0,274,0
2122.20467901,668,0,274,0
2127.31450105,668,0,274,0
2132.44058394,668,0,274,0
2137.54393101,668,0,274,0
2142.66984105,668,0,274,0
2147.775424,648,0,294,0
2152.88507891,648,0,294,0
2157.99377298,648,0,294,0
2163.20066786,648,0,294,0
2168.31237102,648,0,294,0
2173.421381,648,0,294,0
2178.52773404,648,0,275,0
2183.63392091,648,0,275,0
2188.73894286,648,0,275,0
2193.84277296,648,0,275,0
2198.96416497,628,0,295,0
2204.07077384,628,0,294,0
2209.19808888,628,0,294,0
2214.30813289,628,0,294,0
2219.40376902,628,0,294,0
2224.50889587,628,0,294,0
2229.62869096,628,0,294,0
2234.72557998,628,0,294,0
2239.83145595,628,0,294,0
2244.93777394,628,0,294,0
2250.05925202,628,0,294,0
2255.21551204,628,0,294,0
2260.3212769,624,0,298,0
2265.42964101,624,0,298,0
2270.53370094,624,0,298,0
2275.66163683,624,0,298,0
2280.76592684,624,0,298,0
2285.87477303,624,0,280,0
2290.99902487,624,0,279,0
2296.35861588,606,0,297,0
2301.46589804,606,0,297,0
2306.5667789,606,0,296,0
2311.682163,606,0,296,0
2316.78277802,606,0,296,0
2321.90684485,606,0,296,0
2327.01173282,606,0,296,0
2332.11362982,606,0,296,0
2337.20959783,606,0,296,0
2342.31476903,606,0,296,0
2347.43321586,606,0,296,0
2352.52834797,603,0,299,0
2357.62279105,603,0,299,0
2362.733778,603,0,299,0
2367.83748603,603,0,299,0
2372.95577097,603,0,299,0
2378.08289003,603,0,299,0
2383.1857729,603,0,299,0
2388.37297988,593,0,309,0
2393.47977495,593,0,309,0
2398.59702492,593,0,309,0
2403.69707584,593,0,309,0
2408.80033803,593,0,309,0
2414.12424183,593,0,309,0
2419.252002,593,0,309,0
2424.46177793,586,0,299,0
2429.58371902,586,0,297,0
2434.68259597,586,0,297,0
2439.78399992,586,0,297,0
2444.99004292,566,0,317,0
2450.10135984,566,0,317,0
2455.24105501,566,0,317,0
2460.34677386,566,0,317,0
2465.48977995,566,0,317,0
2470.59021497,566,0,317,0
2475.76337695,566,0,317,0
2480.86177683,566,0,317,0
2485.98089504,566,0,317,0
2491.39478898,566,0,317,0
2496.51608586,566,0,317,0
2501.61577201,566,0,317,0
2506.73197794,566,0,317,0
2511.83497596,566,0,317,0
2516.94099498,566,0,317,0
2522.15093899,565,0,318,0
2527.25319099,565,0,318,0
2532.3578229,565,0,306,0
2537.47706389,565,0,298,0
2542.59056401,565,0,298,0
2547.68700099,565,0,298,0
2552.87377405,545,0,318,0
2557.99803996,545,0,318,0
2563.09976983,545,0,318,0
2568.44478488,545,0,318,0
2573.56101084,545,0,318,0
2578.65977001,545,0,318,0
2583.79251194,545,0,318,0
2588.90888882,536,0,327,0
2594.03618503,536,0,327,0
2599.15044594,536,0,327,0
2604.25167203,536,0,327,0
2609.35677385,536,0,327,0
2614.46840096,536,0,320,0
2619.57226682,536,0,319,0
2624.67177296,536,0,319,0
2629.78508902,536,0,319,0
2634.90128493,536,0,319,0
2640.0047729,536,0,319,0
2645.12108397,536,0,313,0
2650.24938083,527,0,320,0
2655.37366891,527,0,320,0
2660.47281694,527,0,320,0
2665.571769,527,0,320,0
2670.68526292,527,0,320,0
2678.06905103,527,0,320,0
2683.19783688,517,0,330,0
2688.32664084,517,0,330,0
2693.42676902,517,0,330,0
2698.54423904,517,0,330,0
2703.65709591,517,0,330,0
2708.76914692,517,0,330,0
2713.943892,517,0,330,0
2719.05546498,517,0,330,0
2724.18389082,517,0,328,0
2729.29901886,517,0,326,0
2734.39977288,517,0,326,0
2739.51071692,517,0,326,0
2744.60977793,511,0,324,0
2749.72110891,511,0,324,0
